Commodity,Classification,Grade,Sex,Market,Wholesale,Retail,Supply Volume,County,Date
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,66.67/Kg, - ,540,Nakuru,2023-12-14
Dry Maize,White Maize,-,-,Nakuru Wakulima,44.44/Kg, - ,,Nakuru,2023-12-14
Dry Maize,White Maize,-,-,Kutus,55.00/Kg,60.00/Kg,0,Kirinyaga,2023-12-14
Dry Maize,White Maize,-,-,Chepterit Market - Nandi,38.89/Kg,50.00/Kg,9000,Nandi,2023-12-13
Dry Maize,White Maize,-,-,Webuye town,50.00/Kg,60.00/Kg,54000,Bungoma,2023-12-13
Dry Maize,White Maize,-,-,Nyeri open air,47.78/Kg,55.00/Kg,5400,Nyeri,2023-12-13
Dry Maize,White Maize,-,-,Makutano Kirinyaga,44.44/Kg,60.00/Kg,5500,Kirinyaga,2023-12-13
Dry Maize,White Maize,-,-,Soko mpya,48.89/Kg,54.17/Kg,1450,Nyandarua,2023-12-13
Dry Maize,Yellow Maize,-,-,Gikomba,88.89/Kg,110.00/Kg,,Nairobi,2023-12-13
Dry Maize,White Maize,-,-,Gikomba,66.67/Kg,75.00/Kg,,Nairobi,2023-12-13
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,66.67/Kg, - ,,Nakuru,2023-12-13
Dry Maize,White Maize,-,-,Nakuru Wakulima,44.44/Kg, - ,,Nakuru,2023-12-13
Dry Maize,White Maize,-,-,Molo, - ,44.44/Kg,2100,Nakuru,2023-12-13
Dry Maize,White Maize,-,-,Nyamakima,55.56/Kg,80.00/Kg,,Nairobi,2023-12-13
Dry Maize,White Maize,-,-,Embu Town,53.33/Kg,75.00/Kg,7000,Embu,2023-12-13
Dry Maize,White Maize,-,-,Muhoroni,60.00/Kg,65.00/Kg,1000,Kisumu,2023-12-13
Dry Maize,White Maize,-,-,Cheptulu, - ,60.00/Kg,1950,Vihiga,2023-12-12
Dry Maize,White Maize,-,-,Ngurubani Market,44.44/Kg,60.00/Kg,6000,Kirinyaga,2023-12-12
Dry Maize,White Maize,-,-,Marindi,40.00/Kg,41.67/Kg,18900,Migori,2023-12-12
Dry Maize,White Maize,-,-,Kathonzweni,50.00/Kg,55.00/Kg,18000,Makueni,2023-12-12
Dry Maize,White Maize,-,-,Molo, - ,44.44/Kg,2100,Nakuru,2023-12-11
Dry Maize,White Maize,-,-,Aram,45.56/Kg,55.38/Kg,6500,Siaya,2023-12-11
Dry Maize,Mixed-Traditional ,-,-,Aram,46.32/Kg,55.58/Kg,3500,Siaya,2023-12-11
Dry Maize,White Maize,-,-,Ahero,65.00/Kg,70.00/Kg,6000,Kisumu,2023-12-11
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,66.67/Kg, - ,,Nakuru,2023-12-11
Dry Maize,White Maize,-,-,Nakuru Wakulima,44.44/Kg, - ,,Nakuru,2023-12-11
Dry Maize,Mixed-Traditional ,-,-,Kagio,4.44/Kg,50.00/Kg,,Kirinyaga,2023-12-11
Dry Maize,White Maize,-,-,Kitale Municipality Market,55.00/Kg,60.00/Kg,2100,Trans-Nzoia,2023-12-11
Dry Maize,White Maize,-,-,Kutus,50.00/Kg,60.00/Kg,0,Kirinyaga,2023-12-11
Dry Maize,Yellow Maize,-,-,Gikomba,88.89/Kg,110.00/Kg,,Nairobi,2023-12-11
Dry Maize,White Maize,-,-,Gikomba,61.11/Kg,80.00/Kg,,Nairobi,2023-12-11
Dry Maize,Mixed-Traditional ,-,-,Nyamakima,55.56/Kg,80.00/Kg,,Nairobi,2023-12-11
Dry Maize,White Maize,-,-,Kangemi Market,50.00/Kg, - ,,Nairobi,2023-12-11
Dry Maize,Mixed-Traditional ,-,-,Isebania Market, - ,48.00/Kg,15000,Migori,2023-12-10
Dry Maize,White Maize,-,-,Serem - Nandi,41.67/Kg,58.33/Kg,6100,Nandi,2023-12-09
Dry Maize,Mixed-Traditional ,-,-,Marindi,40.00/Kg,41.67/Kg,10800,Migori,2023-12-09
Dry Maize,White Maize,-,-,Molo, - ,44.44/Kg,2100,Nakuru,2023-12-09
Dry Maize,White Maize,-,-,Embu Town,5.33/Kg,75.00/Kg,6000,Embu,2023-12-09
Dry Maize,White Maize,-,-,Kakamega Town,52.22/Kg,50.00/Kg,50000,Kakamega,2023-12-09
Dry Maize,White Maize,-,-,Ngurubani Market,44.44/Kg,60.00/Kg,7000,Kirinyaga,2023-12-08
Dry Maize,White Maize,-,-,Cheptulu, - ,60.00/Kg,2600,Vihiga,2023-12-08
Dry Maize,White Maize,-,-,Chepseon,41.67/Kg,45.83/Kg,,Kericho,2023-12-08
Dry Maize,White Maize,-,-,Rongo,40.00/Kg,43.44/Kg,5000,Migori,2023-12-08
Dry Maize,White Maize,-,-,Kerugoya,45.00/Kg,55.00/Kg,4500,Kirinyaga,2023-12-08
Dry Maize,White Maize,-,-,Kisasi,45.00/Kg,52.00/Kg,,Kitui,2023-12-08
Dry Maize,Yellow Maize,-,-,Bungoma town,105.04/Kg,126.05/Kg,500,Bungoma,2023-12-08
Dry Maize,White Maize,-,-,Makutano Kirinyaga,44.44/Kg,60.00/Kg,6000,Kirinyaga,2023-12-08
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,66.67/Kg, - ,,Nakuru,2023-12-08
Dry Maize,White Maize,-,-,Nakuru Wakulima,42.22/Kg, - ,,Nakuru,2023-12-08
Dry Maize,Mixed-Traditional ,-,-,Chuka,50.00/Kg,75.00/Kg,2000,Tharaka-Nithi,2023-12-08
Dry Maize,White Maize,-,-,Nyamakima,55.56/Kg,50.00/Kg,,Nairobi,2023-12-08
Dry Maize,White Maize,-,-,Molo, - ,44.44/Kg,408,Nakuru,2023-12-07
Dry Maize,Mixed-Traditional ,-,-,Aram,46.32/Kg,55.58/Kg,5400,Siaya,2023-12-07
Dry Maize,White Maize,-,-,Aram,45.56/Kg,55.38/Kg,7200,Siaya,2023-12-07
Dry Maize,Yellow Maize,-,-,Daraja Mbili,60.00/Kg,56.00/Kg,360,Kisii,2023-12-07
Dry Maize,Mixed-Traditional ,-,-,Daraja Mbili,53.33/Kg,48.00/Kg,7600,Kisii,2023-12-07
Dry Maize,White Maize,-,-,Busia Market,50.00/Kg,65.00/Kg,900,Busia,2023-12-07
Dry Maize,Yellow Maize,-,-,Gikomba,88.89/Kg,115.00/Kg,,Nairobi,2023-12-07
Dry Maize,White Maize,-,-,Gikomba,55.56/Kg,80.00/Kg,,Nairobi,2023-12-07
Dry Maize,White Maize,-,-,Maua,50.00/Kg,60.00/Kg,99000,Meru,2023-12-07
Dry Maize,White Maize,-,-,Kebirigo,5.89/Kg,60.00/Kg,960,Nyamira,2023-12-07
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,66.67/Kg, - ,,Nakuru,2023-12-07
Dry Maize,White Maize,-,-,Nakuru Wakulima,44.44/Kg, - ,5400,Nakuru,2023-12-07
Dry Maize,White Maize,-,-,Serem - Nandi,41.67/Kg,50.00/Kg,17000,Nandi,2023-12-06
Dry Maize,White Maize,-,-,Nakuru Wakulima,44.44/Kg, - ,,Nakuru,2023-12-06
Dry Maize,White Maize,-,-,Nyeri open air,47.78/Kg,55.00/Kg,5400,Nyeri,2023-12-06
Dry Maize,White Maize,-,-,Kakamega Town,42.22/Kg,50.00/Kg,50000,Kakamega,2023-12-06
Dry Maize,Mixed-Traditional ,-,-,Othaya,50.00/Kg,75.00/Kg,6300,Nyeri,2023-12-06
Dry Maize,White Maize,-,-,Kangeta,55.00/Kg,60.00/Kg,1600,Meru,2023-12-06
Dry Maize,White Maize,-,-,Embu Town,55.56/Kg,75.00/Kg,7000,Embu,2023-12-06
Dry Maize,White Maize,-,-,Nyamakima,55.56/Kg,80.00/Kg,,Nairobi,2023-12-06
Dry Maize,White Maize,-,-,Molo, - ,44.44/Kg,2300,Nakuru,2023-12-06
Dry Maize,White Maize,-,-,Makutano Kirinyaga,44.44/Kg,60.00/Kg,6000,Kirinyaga,2023-12-06
Dry Maize,White Maize,-,-,Cheptulu, - ,60.00/Kg,2500,Vihiga,2023-12-05
Dry Maize,White Maize,-,-,Kabiyet Market,37.78/Kg,36.00/Kg,18000,Nandi,2023-12-05
Dry Maize,White Maize,-,-,Kabiyet Market,37.78/Kg,36.00/Kg,18000,Nandi,2023-12-05
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,66.67/Kg, - ,540,Nakuru,2023-12-05
Dry Maize,White Maize,-,-,Nakuru Wakulima,44.44/Kg, - ,,Nakuru,2023-12-05
Dry Maize,White Maize,-,-,Kebirigo,55.00/Kg,70.00/Kg,90,Nyamira,2023-12-05
Dry Maize,White Maize,-,-,Isebania Market, - ,48.00/Kg,15000,Migori,2023-12-05
Dry Maize,White Maize,-,-,Kitale Municipality Market,40.00/Kg,55.00/Kg,450,Trans-Nzoia,2023-12-05
Dry Maize,White Maize,-,-,Kapsabet Market,40.00/Kg,44.00/Kg,10000,Nandi,2023-12-05
Dry Maize,Mixed-Traditional ,-,-,Nkubu,55.56/Kg,60.00/Kg,630,Meru,2023-12-05
Dry Maize,Mixed-Traditional ,-,-,Chuka,50.00/Kg,75.00/Kg,2000,Tharaka-Nithi,2023-12-05
Dry Maize,White Maize,-,-,Nyamakima,55.56/Kg,80.00/Kg,,Nairobi,2023-12-05
Dry Maize,White Maize,-,-,Ngurubani Market,44.44/Kg,60.00/Kg,6000,Kirinyaga,2023-12-05
Dry Maize,White Maize,-,-,Molo, - ,44.44/Kg,2300,Nakuru,2023-12-05
Dry Maize,White Maize,-,-,Cheptulu, - ,60.00/Kg,2400,Vihiga,2023-12-04
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,66.67/Kg, - ,,Nakuru,2023-12-04
Dry Maize,White Maize,-,-,Nakuru Wakulima,44.44/Kg, - ,,Nakuru,2023-12-04
Dry Maize,Mixed-Traditional ,-,-,Aram,46.15/Kg,55.38/Kg,5400,Siaya,2023-12-04
Dry Maize,White Maize,-,-,Aram,45.56/Kg,55.38/Kg,6500,Siaya,2023-12-04
Dry Maize,Mixed-Traditional ,-,-,Kitale Municipality Market,40.00/Kg,42.22/Kg,2100,Trans-Nzoia,2023-12-04
Dry Maize,White Maize,-,-,Soko mpya,48.89/Kg,54.17/Kg,1500,Nyandarua,2023-12-04
Dry Maize,White Maize,-,-,Kutus,50.00/Kg,60.00/Kg,0,Kirinyaga,2023-12-04
Dry Maize,White Maize,-,-,Molo, - ,4000.00/Kg,1500,Nakuru,2023-12-04
Dry Maize,Yellow Maize,-,-,Gikomba,88.89/Kg,110.00/Kg,,Nairobi,2023-12-04
Dry Maize,White Maize,-,-,Gikomba,61.11/Kg,80.00/Kg,,Nairobi,2023-12-04
Dry Maize,White Maize,-,-,Nyamakima,55.56/Kg,80.00/Kg,,Nairobi,2023-12-04
Dry Maize,White Maize,-,-,Keroka,68.89/Kg,65.00/Kg,32000,Nyamira,2023-12-03
Dry Maize,White Maize,-,-,Ikonge,46.67/Kg,60.00/Kg,32000,Nyamira,2023-12-03
Dry Maize,White Maize,-,-,Katito,53.33/Kg,60.00/Kg,6500,Kisumu,2023-12-03
Dry Maize,White Maize,-,-,Khayega,40.00/Kg,48.00/Kg,5400,Kakamega,2023-12-03
Dry Maize,White Maize,-,-,Kibiok,45.00/Kg,50.00/Kg,7000,Nandi,2023-12-03
Dry Maize,White Maize,-,-,Isebania Market, - ,48.00/Kg,15000,Migori,2023-12-02
Dry Maize,White Maize,-,-,Marindi,53.33/Kg,54.17/Kg,10800,Migori,2023-12-02
Dry Maize,White Maize,-,-,Kericho Town,120.00/Kg,70.00/Kg,,Kericho,2023-12-01
Dry Maize,Mixed-Traditional ,-,-,Chwele,42.22/Kg,47.83/Kg,3600,Bungoma,2023-12-01
Dry Maize,White Maize,-,-,Soko mpya,48.89/Kg,54.17/Kg,1350,Nyandarua,2023-12-01
Dry Maize,White Maize,-,-,Kisasi,48.00/Kg,55.00/Kg,,Kitui,2023-12-01
Dry Maize,Mixed-Traditional ,-,-,Gakoromone,51.11/Kg,70.00/Kg,3000,Meru,2023-12-01
Dry Maize,White Maize,-,-,Emali Market,75.00/Kg,85.00/Kg,22500,Makueni,2023-12-01
Dry Maize,Mixed-Traditional ,-,-,Kabati - Muranga,40.00/Kg,60.00/Kg,,Muranga,2023-12-01
Dry Maize,White Maize,-,-,Serem - Vihiga,42.22/Kg,47.83/Kg,9000,Vihiga,2023-12-01
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,66.67/Kg, - ,,Nakuru,2023-12-01
Dry Maize,White Maize,-,-,Nakuru Wakulima,44.44/Kg, - ,,Nakuru,2023-12-01
Dry Maize,Mixed-Traditional ,-,-,Chuka,50.00/Kg,75.00/Kg,2000,Tharaka-Nithi,2023-12-01
Dry Maize,Mixed-Traditional ,-,-,Molo, - ,4000.00/Kg,1800,Nakuru,2023-12-01
Dry Maize,White Maize,-,-,Naivasha Market,50.00/Kg,60.00/Kg,,Nakuru,2023-12-01
Dry Maize,White Maize,-,-,Ngurubani Market,44.44/Kg,60.00/Kg,5000,Kirinyaga,2023-12-01
Dry Maize,White Maize,-,-,Makutano Kirinyaga,44.44/Kg,120.00/Kg,6000,Kirinyaga,2023-12-01
Dry Maize,Mixed-Traditional ,-,-,Lungalunga,70.00/Kg,75.00/Kg,500000,Kwale,2023-12-01
Dry Maize,Mixed-Traditional ,-,-,Daraja Mbili,60.00/Kg,40.00/Kg,240,Kisii,2023-11-30
Dry Maize,Yellow Maize,-,-,Daraja Mbili,64.44/Kg,52.00/Kg,180,Kisii,2023-11-30
Dry Maize,White Maize,-,-,Daraja Mbili,62.22/Kg,48.00/Kg,4800,Kisii,2023-11-30
Dry Maize,White Maize,-,-,Rongo,40.00/Kg,39.49/Kg,4500,Migori,2023-11-30
Dry Maize,White Maize,-,-,Cheptulu, - ,60.00/Kg,2100,Vihiga,2023-11-30
Dry Maize,Mixed-Traditional ,-,-,Nakuru Top Market, - ,80.00/Kg,,Nakuru,2023-11-30
Dry Maize,White Maize,-,-,Aram,46.15/Kg,55.38/Kg,6000,Siaya,2023-11-30
Dry Maize,Mixed-Traditional ,-,-,Aram,46.32/Kg,55.58/Kg,4500,Siaya,2023-11-30
Dry Maize,White Maize,-,-,Kimilili town,50.00/Kg,60.00/Kg,1000,Bungoma,2023-11-30
Dry Maize,White Maize,-,-,Molo, - ,3900.00/Kg,2400,Nakuru,2023-11-30
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,66.67/Kg, - ,1800,Nakuru,2023-11-30
Dry Maize,White Maize,-,-,Nakuru Wakulima,44.44/Kg, - ,,Nakuru,2023-11-30
Dry Maize,White Maize,-,-,Maua,50.00/Kg,60.00/Kg,9000,Meru,2023-11-30
Dry Maize,White Maize,-,-,Kangeta,55.00/Kg,60.00/Kg,1650,Meru,2023-11-30
Dry Maize,White Maize,-,-,Kebirigo,57.78/Kg,60.00/Kg,90,Nyamira,2023-11-30
Dry Maize,White Maize,-,-,Kagio,44.44/Kg,60.00/Kg,,Kirinyaga,2023-11-30
Dry Maize,White Maize,-,-,Serem - Nandi,41.67/Kg,58.33/Kg,17000,Nandi,2023-11-29
Dry Maize,White Maize,-,-,Nyeri open air,48.89/Kg,60.00/Kg,,Nyeri,2023-11-29
Dry Maize,White Maize,-,-,Molo, - ,4000.00/Kg,2400,Nakuru,2023-11-29
Dry Maize,White Maize,-,-,Kangemi Market,50.00/Kg,65.00/Kg,,Nairobi,2023-11-29
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,70.00/Kg, - ,9900,Nakuru,2023-11-29
Dry Maize,White Maize,-,-,Nakuru Wakulima,44.44/Kg, - ,,Nakuru,2023-11-29
Dry Maize,White Maize,-,-,Chepterit Market - Nandi,35.56/Kg,44.44/Kg,,Nandi,2023-11-29
Dry Maize,White Maize,-,-,Embu Town,55.56/Kg,75.00/Kg,8000,Embu,2023-11-29
Dry Maize,White Maize,-,-,Nyamakima,55.56/Kg,80.00/Kg,,Nairobi,2023-11-29
Dry Maize,Yellow Maize,-,-,Gikomba,88.89/Kg,115.00/Kg,,Nairobi,2023-11-29
Dry Maize,White Maize,-,-,Gikomba,55.56/Kg,80.00/Kg,,Nairobi,2023-11-29
Dry Maize,White Maize,-,-,Makutano Kirinyaga,44.44/Kg,60.00/Kg,5500,Kirinyaga,2023-11-29
Dry Maize,White Maize,-,-,Ngurubani Market,44.44/Kg,60.00/Kg,6500,Kirinyaga,2023-11-28
Dry Maize,White Maize,-,-,Isebania Market, - ,48.00/Kg,10000,Migori,2023-11-28
Dry Maize,White Maize,-,-,Cheptulu, - ,65.00/Kg,3500,Vihiga,2023-11-28
Dry Maize,Mixed-Traditional ,-,-,Kabiyet Market,38.89/Kg,40.00/Kg,60000,Nandi,2023-11-28
Dry Maize,White Maize,-,-,Kebirigo,57.78/Kg,60.00/Kg,90,Nyamira,2023-11-28
Dry Maize,White Maize,-,-,Kapsabet Market,50.00/Kg,48.00/Kg,10000,Nandi,2023-11-28
Dry Maize,White Maize,-,-,Emali Market,100.00/Kg,120.00/Kg,10800,Makueni,2023-11-28
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,70.00/Kg, - ,,Nakuru,2023-11-28
Dry Maize,White Maize,-,-,Nakuru Wakulima,44.44/Kg, - ,,Nakuru,2023-11-28
Dry Maize,Mixed-Traditional ,-,-,Nkubu,55.56/Kg,60.00/Kg,810,Meru,2023-11-28
Dry Maize,White Maize,-,-,Kawangware,58.89/Kg, - ,,Nairobi,2023-11-28
Dry Maize,White Maize,-,-,Nyamakima,55.56/Kg,80.00/Kg,,Nairobi,2023-11-28
Dry Maize,White Maize,-,-,Kathonzweni,51.00/Kg,56.00/Kg,27000,Makueni,2023-11-28
Dry Maize,Mixed-Traditional ,-,-,Chuka,50.00/Kg,75.00/Kg,3000,Tharaka-Nithi,2023-11-28
Dry Maize,White Maize,-,-,Molo, - ,4000.00/Kg,2100,Nakuru,2023-11-28
Dry Maize,White Maize,-,-,Molo, - ,4000.00/Kg,3200,Nakuru,2023-11-27
Dry Maize,White Maize,-,-,Kerugoya,40.00/Kg,55.00/Kg,5000,Kirinyaga,2023-11-27
Dry Maize,Mixed-Traditional ,-,-,Nakuru Top Market, - ,70.00/Kg,,Nakuru,2023-11-27
Dry Maize,Mixed-Traditional ,-,-,Kitale Municipality Market,55.00/Kg,60.00/Kg,2000,Trans-Nzoia,2023-11-27
Dry Maize,Mixed-Traditional ,-,-,Gakoromone,50.00/Kg,70.00/Kg,4000,Meru,2023-11-27
Dry Maize,White Maize,-,-,Aram,47.78/Kg,55.38/Kg,7000,Siaya,2023-11-27
Dry Maize,Mixed-Traditional ,-,-,Aram,46.32/Kg,55.58/Kg,4500,Siaya,2023-11-27
Dry Maize,Yellow Maize,-,-,Gikomba,88.89/Kg,115.00/Kg,,Nairobi,2023-11-27
Dry Maize,White Maize,-,-,Gikomba,55.56/Kg,65.00/Kg,,Nairobi,2023-11-27
Dry Maize,White Maize,-,-,Kutus,50.00/Kg,60.00/Kg,0,Kirinyaga,2023-11-27
Dry Maize,White Maize,-,-,Busia Market,50.00/Kg,60.00/Kg,360,Busia,2023-11-27
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,70.00/Kg, - ,,Nakuru,2023-11-27
Dry Maize,White Maize,-,-,Nakuru Wakulima,44.44/Kg, - ,,Nakuru,2023-11-27
Dry Maize,White Maize,-,-,Nyamakima,55.56/Kg,80.00/Kg,,Nairobi,2023-11-27
Dry Maize,White Maize,-,-,Kangemi Market,50.00/Kg,65.00/Kg,,Nairobi,2023-11-27
Dry Maize,White Maize,-,-,Naivasha Market,50.00/Kg,60.00/Kg,,Nakuru,2023-11-27
Dry Maize,White Maize,-,-,Kibiok,42.22/Kg,44.44/Kg,8000,Nandi,2023-11-26
Dry Maize,White Maize,-,-,Serem - Nandi,100.00/Kg,130.00/Kg,17000,Nandi,2023-11-25
Dry Maize,White Maize,-,-,Isebania Market, - ,48.00/Kg,8000,Migori,2023-11-25
Dry Maize,White Maize,-,-,Marindi,40.00/Kg,41.67/Kg,7200,Migori,2023-11-25
Dry Maize,White Maize,-,-,Molo, - ,3800.00/Kg,3200,Nakuru,2023-11-25
Dry Maize,White Maize,-,-,Molo, - ,3800.00/Kg,2500,Nakuru,2023-11-24
Dry Maize,White Maize,-,-,Rongo,35.55/Kg,39.49/Kg,4000,Migori,2023-11-24
Dry Maize,Mixed-Traditional ,-,-,Bahati,90.00/Kg,90.00/Kg,90,Nakuru,2023-11-24
Dry Maize,White Maize,-,-,Ngurubani Market,44.44/Kg,60.00/Kg,6000,Kirinyaga,2023-11-24
Dry Maize,White Maize,-,-,Makutano Kirinyaga,44.44/Kg,60.00/Kg,6000,Kirinyaga,2023-11-24
Dry Maize,White Maize,-,-,Kisasi,45.00/Kg,60.00/Kg,,Kitui,2023-11-24
Dry Maize,White Maize,-,-,Mbale,44.44/Kg,52.36/Kg,24000,Vihiga,2023-11-24
Dry Maize,White Maize,-,-,Cheptulu, - ,65.00/Kg,3500,Vihiga,2023-11-24
Dry Maize,White Maize,-,-,Katito,53.33/Kg,60.00/Kg,5500,Kisumu,2023-11-24
Dry Maize,White Maize,-,-,Kericho Town,60.00/Kg,70.00/Kg,,Kericho,2023-11-24
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,70.00/Kg, - ,,Nakuru,2023-11-24
Dry Maize,White Maize,-,-,Nakuru Wakulima,44.44/Kg, - ,,Nakuru,2023-11-24
Dry Maize,White Maize,-,-,Kangemi Market,50.00/Kg,60.00/Kg,,Nairobi,2023-11-24
Dry Maize,Mixed-Traditional ,-,-,Lungalunga,50.00/Kg,65.00/Kg,50000,Kwale,2023-11-24
Dry Maize,White Maize,-,-,Rongo,35.55/Kg,47.39/Kg,5000,Migori,2023-11-23
Dry Maize,White Maize,-,-,Ahero,70.00/Kg,75.00/Kg,5000,Kisumu,2023-11-23
Dry Maize,White Maize,-,-,Kerugoya,40.00/Kg,55.00/Kg,5000,Kirinyaga,2023-11-23
Dry Maize,White Maize,-,-,Aram,47.78/Kg,55.38/Kg,10500,Siaya,2023-11-23
Dry Maize,White Maize,-,-,Aram,46.15/Kg,55.38/Kg,4500,Siaya,2023-11-23
Dry Maize,Mixed-Traditional ,-,-,Aram,46.32/Kg,55.58/Kg,5400,Siaya,2023-11-23
Dry Maize,Mixed-Traditional ,-,-,Bahati,90.00/Kg,90.00/Kg,90,Nakuru,2023-11-23
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,70.00/Kg, - ,,Nakuru,2023-11-23
Dry Maize,White Maize,-,-,Nakuru Wakulima,44.44/Kg, - ,,Nakuru,2023-11-23
Dry Maize,Mixed-Traditional ,-,-,Kutus,50.00/Kg,60.00/Kg,0,Kirinyaga,2023-11-23
Dry Maize,White Maize,-,-,Kebirigo,50.00/Kg,65.00/Kg,90,Nyamira,2023-11-23
Dry Maize,White Maize,-,-,Kagio,44.44/Kg,50.00/Kg,,Kirinyaga,2023-11-23
Dry Maize,White Maize,-,-,Molo, - ,44.44/Kg,3200,Nakuru,2023-11-23
Dry Maize,White Maize,-,-,Kitale Municipality Market,110.00/Kg,130.00/Kg,2100,Trans-Nzoia,2023-11-23
Dry Maize,Mixed-Traditional ,-,-,Nakuru Top Market, - ,70.00/Kg,,Nakuru,2023-11-22
Dry Maize,White Maize,-,-,Nyeri open air,47.78/Kg,60.00/Kg,7200,Nyeri,2023-11-22
Dry Maize,White Maize,-,-,Suneka,41.67/Kg,50.00/Kg,10200,Kisii,2023-11-22
Dry Maize,White Maize,-,-,Suneka,41.67/Kg,50.00/Kg,10200,Kisii,2023-11-22
Dry Maize,Yellow Maize,-,-,Miruka, - ,65.00/Kg,540,Nyamira,2023-11-22
Dry Maize,White Maize,-,-,Miruka,41.11/Kg,55.00/Kg,45000,Nyamira,2023-11-22
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,70.00/Kg, - ,,Nakuru,2023-11-22
Dry Maize,White Maize,-,-,Nakuru Wakulima,44.44/Kg, - ,4860,Nakuru,2023-11-22
Dry Maize,White Maize,-,-,Nyamakima,55.56/Kg,80.00/Kg,,Nairobi,2023-11-22
Dry Maize,White Maize,-,-,Kakamega Town,44.44/Kg,65.00/Kg,30000,Kakamega,2023-11-22
Dry Maize,White Maize,-,-,Embu Town,53.33/Kg,75.00/Kg,7000,Embu,2023-11-22
Dry Maize,Yellow Maize,-,-,Gikomba,92.22/Kg,110.00/Kg,,Nairobi,2023-11-22
Dry Maize,White Maize,-,-,Gikomba,55.56/Kg,75.00/Kg,,Nairobi,2023-11-22
Dry Maize,White Maize,-,-,Makutano Kirinyaga,44.44/Kg,60.00/Kg,6000,Kirinyaga,2023-11-22
Dry Maize,White Maize,-,-,Isebania Market, - ,60.00/Kg,9000,Migori,2023-11-21
Dry Maize,White Maize,-,-,Ngurubani Market,44.44/Kg,60.00/Kg,5000,Kirinyaga,2023-11-21
Dry Maize,White Maize,-,-,Molo, - ,44.44/Kg,3500,Nakuru,2023-11-21
Dry Maize,White Maize,-,-,Cheptulu, - ,60.00/Kg,3500,Vihiga,2023-11-21
Dry Maize,White Maize,-,-,Kabiyet Market,38.89/Kg,44.44/Kg,18000,Nandi,2023-11-21
Dry Maize,Mixed-Traditional ,-,-,Nkubu,55.56/Kg,60.00/Kg,900,Meru,2023-11-21
Dry Maize,White Maize,-,-,Kangemi Market,52.22/Kg,65.00/Kg,,Nairobi,2023-11-21
Dry Maize,White Maize,-,-,Kangemi Market,50.00/Kg, - ,,Nairobi,2023-11-21
Dry Maize,White Maize,-,-,Maua,61.11/Kg,70.00/Kg,15300,Meru,2023-11-21
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,70.00/Kg, - ,,Nakuru,2023-11-21
Dry Maize,White Maize,-,-,Nakuru Wakulima,44.44/Kg, - ,,Nakuru,2023-11-21
Dry Maize,White Maize,-,-,Kapsabet Market,50.00/Kg,44.00/Kg,3000,Nandi,2023-11-21
Dry Maize,Mixed-Traditional ,-,-,Chuka,50.00/Kg,130.00/Kg,3000,Tharaka-Nithi,2023-11-21
Dry Maize,White Maize,-,-,Nyamakima,55.56/Kg,80.00/Kg,,Nairobi,2023-11-21
Dry Maize,White Maize,-,-,Eldoret Main,50.00/Kg,60.00/Kg,2500,Uasin-Gishu,2023-11-21
Dry Maize,Mixed-Traditional ,-,-,Bondeni,50.00/Kg,60.00/Kg,450,Trans-Nzoia,2023-11-21
Dry Maize,White Maize,-,-,Luanda,44.44/Kg,50.00/Kg,27000,Vihiga,2023-11-20
Dry Maize,White Maize,-,-,Molo, - ,43.33/Kg,3200,Nakuru,2023-11-20
Dry Maize,White Maize,-,-,Kerugoya,40.00/Kg,50.00/Kg,5000,Kirinyaga,2023-11-20
Dry Maize,Yellow Maize,-,-,Aram,46.32/Kg,55.58/Kg,2500,Siaya,2023-11-20
Dry Maize,White Maize,-,-,Aram,46.15/Kg,55.38/Kg,6500,Siaya,2023-11-20
Dry Maize,White Maize,-,-,Aram,47.78/Kg,55.38/Kg,8000,Siaya,2023-11-20
Dry Maize,Mixed-Traditional ,-,-,Aram,46.32/Kg,55.58/Kg,4500,Siaya,2023-11-20
Dry Maize,White Maize,-,-,Kangemi Market,55.56/Kg,65.00/Kg,,Nairobi,2023-11-20
Dry Maize,White Maize,-,-,Busia Market,50.00/Kg,65.00/Kg,360,Busia,2023-11-20
Dry Maize,White Maize,-,-,Nakuru Top Market, - ,90.00/Kg,,Nakuru,2023-11-20
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,70.00/Kg, - ,,Nakuru,2023-11-20
Dry Maize,White Maize,-,-,Nakuru Wakulima,44.44/Kg, - ,,Nakuru,2023-11-20
